"Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","sec","km","V","°C","V","km/h","#","g","g","deg","deg","deg/s","m","m","","","1","2","3","4","5","6","7","8","9","10","11","12"
6.200,0.076,3.885000,-273.149994,0.000000,96.500000,10.000000,-0.007648,0.316112,-0.314921,91.937218,-0.159605,168.000000,1.550000
6.300,0.079,3.885000,-273.149994,0.000000,97.532997,10.000000,-0.010273,0.305839,-0.309020,91.913956,-0.229735,168.000000,1.540000
6.400,0.082,3.885000,-273.149994,0.000000,98.659996,10.000000,-0.012861,0.303633,-0.303806,91.901466,-0.276947,168.000000,1.540000
6.500,0.084,3.885000,-273.149994,0.000000,99.689995,10.000000,-0.014658,0.308515,-0.309707,91.878891,-0.320034,168.000000,1.540000
6.600,0.087,3.885000,-273.149994,0.000000,100.743996,10.000000,-0.014505,0.316469,-0.315609,91.867088,-0.317283,168.000000,1.540000
6.700,0.090,3.885000,-273.149994,0.000000,102.008003,10.000000,-0.013078,0.324882,-0.322484,91.855171,-0.286115,168.000000,1.538400
6.800,0.093,3.885000,-273.149994,0.000000,103.328003,10.000000,-0.010987,0.331497,-0.333198,91.841194,-0.215297,168.000000,1.530000
6.900,0.096,3.885000,-273.149994,0.000000,104.564003,10.000000,-0.008922,0.334735,-0.339100,91.815063,-0.159605,168.000000,1.530000
7.000,0.099,3.885000,-273.149994,0.000000,105.800003,10.000000,-0.009082,0.334754,-0.345001,91.779655,-0.165335,168.000000,1.530000
7.100,0.102,3.885000,-273.149994,0.000000,107.019005,10.000000,-0.010114,0.332211,-0.349299,91.737259,-0.195816,168.000000,1.530000
7.200,0.105,3.885000,-273.149994,0.000000,108.184006,10.000000,-0.011880,0.328068,-0.349299,91.678238,-0.235694,168.000000,1.530000
7.300,0.109,3.885000,-273.149994,0.000000,109.385002,10.000000,-0.012523,0.323250,-0.347293,91.611206,-0.251279,168.000000,1.530000
7.400,0.112,3.885000,-273.149994,0.000000,110.517998,10.000000,-0.010656,0.318241,-0.341392,91.524223,-0.225152,168.000000,1.530000
7.500,0.115,3.885000,-273.149994,0.000000,111.651001,10.000000,-0.006456,0.313646,-0.337839,91.425110,-0.135541,168.000000,1.530000
7.600,0.118,3.885000,-273.149994,0.000000,112.795006,10.000000,-0.001529,0.308719,-0.337839,91.312691,-0.026679,168.000000,1.530000
7.700,0.121,3.885000,-273.149994,0.000000,113.928001,10.000000,0.002498,0.302856,-0.340590,91.189163,0.056743,168.000000,1.530000
7.800,0.125,3.885000,-273.149994,0.000000,115.060997,10.000000,0.001874,0.295641,-0.346491,91.059334,0.080808,168.000000,1.530000
